ticker,moneydj_url,official_url,moneydj_status,official_status,risk_rank,risk_method,risk_evidence
0050,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0050.TW,https://www.yuantaetfs.com/product/detail/0050/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
0051,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0051.TW,https://www.yuantaetfs.com/product/detail/0051/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
0052,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0052.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=0052,ok,ok,RR5,official_nearest_ticker,RR5
0053,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0053.TW,https://www.yuantaetfs.com/product/detail/0053/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
0055,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0055.TW,https://www.yuantaetfs.com/product/detail/0055/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
0056,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0056.TW,https://www.yuantaetfs.com/product/detail/0056/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
0057,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0057.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=0057,ok,ok,RR4,official_nearest_ticker,RR4
0061,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=0061.TW,https://www.yuantaetfs.com/product/detail/0061/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
006201,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006201.TW,https://www.yuantaetfs.com/product/detail/006201/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
006203,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006203.TW,https://www.yuantaetfs.com/product/detail/006203/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
006204,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006204.TW,https://sitc.sinopac.com/newweb/sitcFund/page.do?stock_id=37,ok,ok,RR4,equity_broad_rule,RR1; RR2; RR3; RR4; RR5
006205,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006205.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=006205,ok,ok,RR5,official_nearest_ticker,RR5
006206,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006206.TW,https://www.yuantaetfs.com/product/detail/006206/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
006207,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006207.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF01,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5
006208,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=006208.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=006208,ok,ok,RR4,official_nearest_ticker,RR4
00625K,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00625K.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=006205,ok,ok,RR5,official_direct,RR5
00631L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00631L.TW,https://www.yuantaetfs.com/product/detail/00631L/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00632R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00632R.TW,https://www.yuantaetfs.com/product/detail/00632R/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00633L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00633L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00633L,ok,ok,RR5,official_nearest_ticker,RR5
00634R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00634R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00634R,ok,ok,RR5,official_nearest_ticker,RR5
00635U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00635U.TW,https://www.yuantaetfs.com/product/detail/00635U/Basic_information,ok,ok,RR5,commodity_risk_rule,
00636,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00636.TW,https://www.cathaysite.com.tw/ETF/detail/E66,ok,ok,RR4,equity_broad_rule,
00636K,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00636K.TW,https://www.cathaysite.com.tw/ETF/detail/E66,ok,ok,RR4,equity_broad_rule,
00637L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00637L.TW,https://www.yuantaetfs.com/product/detail/00637L/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00638R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00638R.TW,https://www.yuantaetfs.com/product/detail/00638R/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00639,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00639.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00639,ok,ok,RR5,official_nearest_ticker,RR5
00640L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00640L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00640L,ok,ok,RR5,official_nearest_ticker,RR5
00641R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00641R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00641R,ok,ok,RR5,official_nearest_ticker,RR5
00642U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00642U.TW,https://www.yuantaetfs.com/product/detail/00642U/Basic_information,ok,ok,RR5,commodity_risk_rule,
00643,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00643.TW,https://www.capitalfund.com.tw/etf/product/detail/069,ok,ok,RR4,equity_broad_rule,
00643K,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00643K.TW,https://www.capitalfund.com.tw/etf/product/detail/069,ok,ok,RR4,equity_broad_rule,
00645,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00645.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00645,ok,ok,RR5,official_nearest_ticker,RR5
00646,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00646.TW,https://www.yuantaetfs.com/product/detail/00646/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
00647L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00647L.TW,https://www.yuantaetfs.com/product/detail/00647L/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00648R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00648R.TW,https://www.yuantaetfs.com/product/detail/00648R/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00650L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00650L.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF03,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00651R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00651R.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF04,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00652,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00652.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00652,ok,ok,RR5,official_nearest_ticker,RR5
00653L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00653L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00653L,ok,ok,RR5,official_nearest_ticker,RR5
00654R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00654R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00654R,ok,ok,RR5,official_nearest_ticker,RR5
00655L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00655L.TW,https://www.cathaysite.com.tw/ETF/detail/E82,ok,ok,RR5,strategy_rule,
00656R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00656R.TW,https://www.cathaysite.com.tw/ETF/detail/E83,ok,ok,RR5,strategy_rule,
00657,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00657.TW,https://www.cathaysite.com.tw/ETF/detail/E84,ok,ok,RR4,equity_broad_rule,
00657K,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00657K.TW,https://www.cathaysite.com.tw/ETF/detail/E84,ok,ok,RR4,equity_broad_rule,
00660,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00660.TW,https://www.yuantaetfs.com/product/detail/00660/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
00661,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00661.TW,https://www.yuantaetfs.com/product/detail/00661/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
00662,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00662.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00662,ok,ok,RR4,official_nearest_ticker,RR4; RR4
00663L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00663L.TW,https://www.cathaysite.com.tw/ETF/detail/E87,ok,ok,RR5,strategy_rule,
00664R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00664R.TW,https://www.cathaysite.com.tw/ETF/detail/E88,ok,ok,RR5,strategy_rule,
00665L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00665L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00665L,ok,ok,RR5,official_nearest_ticker,RR5
00666R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00666R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00666R,ok,ok,RR5,official_nearest_ticker,RR5
00668,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00668.TW,https://www.cathaysite.com.tw/ETF/detail/E93,ok,ok,RR4,equity_broad_rule,
00668K,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00668K.TW,https://www.cathaysite.com.tw/ETF/detail/E93,ok,ok,RR4,equity_broad_rule,
00669R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00669R.TW,https://www.cathaysite.com.tw/ETF/detail/E94,ok,ok,RR5,strategy_rule,
00670L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00670L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00670L,ok,ok,RR5,official_nearest_ticker,RR5
00671R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00671R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00671R,ok,ok,RR5,official_nearest_ticker,RR5
00673R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00673R.TW,https://www.yuantaetfs.com/product/detail/00673R/Basic_information,ok,ok,RR5,strategy_rule,
00674R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00674R.TW,https://www.yuantaetfs.com/product/detail/00674R/Basic_information,ok,ok,RR5,strategy_rule,
00675L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00675L.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00675L,ok,ok,RR5,official_nearest_ticker,RR5
00676R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00676R.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00676R,ok,ok,RR5,official_nearest_ticker,RR5
00678,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00678.TW,https://www.capitalfund.com.tw/etf/product/detail/093,ok,ok,RR5,equity_concentration_rule,
00679B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00679B.TW,https://www.yuantaetfs.com/product/detail/00679B/Basic_information,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2; RR2
00680L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00680L.TW,https://www.yuantaetfs.com/product/detail/00680L/Basic_information,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3; RR3
00681R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00681R.TW,https://www.yuantaetfs.com/product/detail/00681R/Basic_information,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3; RR3
00682U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00682U.TW,https://www.yuantaetfs.com/product/detail/00682U/Basic_information,ok,ok,RR5,currency_risk_rule,
00683L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00683L.TW,https://www.yuantaetfs.com/product/detail/00683L/Basic_information,ok,ok,RR5,strategy_rule,
00684R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00684R.TW,https://www.yuantaetfs.com/product/detail/00684R/Basic_information,ok,ok,RR5,strategy_rule,
00685L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00685L.TW,https://www.capitalfund.com.tw/etf/product/detail/094,ok,ok,RR5,strategy_rule,
00686R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00686R.TW,https://www.capitalfund.com.tw/etf/product/detail/095,ok,ok,RR5,strategy_rule,
00687B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00687B.TW,https://www.cathaysite.com.tw/ETF/detail/EA8,ok,ok,RR2,bond_risk_rule,
00687C,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00687C.TW,https://www.cathaysite.com.tw/ETF/detail/EA8,ok,ok,RR2,bond_risk_rule,
00688L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00688L.TW,https://www.cathaysite.com.tw/ETF/detail/EA9,ok,ok,RR5,strategy_rule,
00689R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00689R.TW,https://www.cathaysite.com.tw/ETF/detail/EAA,ok,ok,RR5,strategy_rule,
00690,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00690.TW,https://www.megafunds.com.tw/MEGA/etf/etf_product.aspx?id=5,ok,ok,RR4,equity_broad_rule,RR1; RR2; RR3; RR4; RR5
00692,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00692.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00692,ok,ok,RR4,official_nearest_ticker,RR4
00693U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00693U.TW,https://www.jkoam.com/etf/etf-info/34?tab=1,ok,ok,RR5,commodity_risk_rule,
00694B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00694B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00694B,ok,ok,RR2,official_nearest_ticker,RR2
00695B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00695B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00695B,ok,ok,RR2,official_nearest_ticker,RR2
00696B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00696B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00696B,ok,ok,RR2,official_nearest_ticker,RR2
00697B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00697B.TW,https://www.yuantaetfs.com/product/detail/00697B/Basic_information,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2; RR2
00700,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00700.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00700,ok,ok,RR5,official_nearest_ticker,RR5
00701,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00701.TW,https://www.cathaysite.com.tw/ETF/detail/EAD,ok,ok,RR4,equity_broad_rule,
00702,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00702.TW,https://www.cathaysite.com.tw/ETF/detail/EAE,ok,ok,RR4,equity_broad_rule,
00703,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00703.TW,https://www.tsit.com.tw/ETF/Home/ETFSeriesDetail/00703,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00706L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00706L.TW,https://www.yuantaetfs.com/product/detail/00706L/Basic_information,ok,ok,RR5,strategy_rule,
00707R,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00707R.TW,https://www.yuantaetfs.com/product/detail/00707R/Basic_information,ok,ok,RR5,strategy_rule,
00708L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00708L.TW,https://www.yuantaetfs.com/product/detail/00708L/Basic_information,ok,ok,RR5,strategy_rule,
00709,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00709.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00709,ok,ok,RR4,official_nearest_ticker,RR4
00710B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00710B.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF05,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3
00711B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00711B.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF06,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3
00712,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00712.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF07,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5
00713,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00713.TW,https://www.yuantaetfs.com/product/detail/00713/Basic_information,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
00714,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00714.TW,https://www.capitalfund.com.tw/etf/product/detail/102,ok,ok,RR4,equity_broad_rule,
00715L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00715L.TW,https://www.jkoam.com/etf/etf-info/39?tab=1,ok,ok,RR5,strategy_rule,
00717,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00717.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00717,ok,ok,RR4,official_nearest_ticker,RR4
00719B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00719B.TW,https://www.yuantaetfs.com/product/detail/00719B/Basic_information,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2; RR2
00720B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00720B.TW,https://www.yuantaetfs.com/product/detail/00720B/Basic_information,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2; RR2
00722B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00722B.TW,https://www.capitalfund.com.tw/etf/product/detail/103,ok,ok,RR2,bond_risk_rule,
00723B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00723B.TW,https://www.capitalfund.com.tw/etf/product/detail/104,ok,ok,RR2,bond_risk_rule,
00724B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00724B.TW,https://www.capitalfund.com.tw/etf/product/detail/105,ok,ok,RR2,bond_risk_rule,
00725B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00725B.TW,https://www.cathaysite.com.tw/ETF/detail/EAJ,ok,ok,RR2,bond_risk_rule,
00726B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00726B.TW,https://www.cathaysite.com.tw/ETF/detail/EAK,ok,ok,RR2,bond_risk_rule,
00727B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00727B.TW,https://www.cathaysite.com.tw/ETF/detail/EAL,ok,ok,RR3,bond_risk_rule,
00728,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00728.TW,https://www.fsitc.com.tw/FundDetail.aspx?ID=D90#TabLinkdivEditTab1,ok,ok,RR4,explicit_override,RR1; RR5; RR4; RR4
00730,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00730.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00730,ok,ok,RR4,official_nearest_ticker,RR4
00731,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00731.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF08,ok,ok,RR4,official_nearest_ticker,RR4; RR4; RR4; RR4; RR4
00733,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00733.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00733,ok,ok,RR5,official_nearest_ticker,RR5
00734B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00734B.TW,https://www.tsit.com.tw/ETF/Home/ETFSeriesDetail/00734B,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3; RR3
00735,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00735.TW,https://www.cathaysite.com.tw/ETF/detail/EAW,ok,ok,RR5,equity_concentration_rule,
00736,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00736.TW,https://www.cathaysite.com.tw/ETF/detail/EAU,ok,ok,RR4,equity_broad_rule,
00737,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00737.TW,https://www.cathaysite.com.tw/ETF/detail/EAV,ok,ok,RR5,equity_concentration_rule,
00738U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00738U.TW,https://www.yuantaetfs.com/product/detail/00738U/Basic_information,ok,ok,RR5,commodity_risk_rule,
00739,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00739.TW,https://www.yuantaetfs.com/product/detail/00739/Basic_information,ok,ok,RR5,official_nearest_ticker,RR5; RR5; RR5; RR5; RR5
00740B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00740B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00740B,ok,ok,RR2,official_nearest_ticker,RR2
00741B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00741B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00741B,ok,ok,RR3,official_nearest_ticker,RR3
00746B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00746B.TW,https://websys.fsit.com.tw/FubonETF/Fund/Profile.aspx?stkId=00746B,ok,ok,RR2,official_nearest_ticker,RR2
00749B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00749B.TW,https://www.kgifund.com.tw/Fund/Detail?fundID=J002,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3
00750B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00750B.TW,https://www.kgifund.com.tw/Fund/Detail?fundID=J003,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2
00751B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00751B.TW,https://www.yuantaetfs.com/product/detail/00751B/Basic_information,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2; RR2
00752,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00752.TW,https://www.ctbcinvestments.com.tw/Etf/73680588/Info,ok,ok,RR4,equity_broad_rule,
00753L,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00753L.TW,https://www.ctbcinvestments.com.tw/Etf/73680567/Info,ok,ok,RR5,strategy_rule,
00754B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00754B.TW,https://www.capitalfund.com.tw/etf/product/detail/171,ok,ok,RR2,bond_risk_rule,
00755B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00755B.TW,https://www.capitalfund.com.tw/etf/product/detail/172,ok,ok,RR2,bond_risk_rule,
00756B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00756B.TW,https://www.capitalfund.com.tw/etf/product/detail/173,ok,ok,RR2,bond_risk_rule,
00757,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00757.TW,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=36YTW,ok,ok,RR5,official_nearest_ticker,RR5; RR5
00758B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00758B.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF10,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3
00759B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00759B.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF11,ok,ok,RR2,official_nearest_ticker,RR2; RR2; RR2; RR2
00760B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00760B.TW,https://www.fhtrust.com.tw/ETF/etf_detail/ETF12,ok,ok,RR3,official_nearest_ticker,RR3; RR3; RR3; RR3
00761B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00761B.TW,https://www.cathaysite.com.tw/ETF/detail/EBE,ok,ok,RR2,bond_risk_rule,
00762B,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00762B.TW,,error,error,n.a.,equity_broad_rule,
00763U,https://www.moneydj.com/ETF/X/Basic/Basic0004.xdjhtm?etfid=00763U.TW,https://www.jkoam.com/etf/etf-info/51?tab=1,ok,ok,RR5,commodity_risk_rule,
